amfi_code,scheme_name,fund_house,category,date,nav
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-06-20,89.0707
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-06-23,89.0117
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-06-24,87.6508
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-06-25,87.7689
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-06-26,87.3762
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-06-27,87.1751
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-06-30,87.2283
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-07-01,86.761
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-07-02,87.0436
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-07-03,86.9793
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-07-04,87.4988
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-07-07,86.97
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-07-08,85.8847
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-07-09,85.1799
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-07-10,86.6801
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-07-11,87.7004
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-07-14,89.0037
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-07-15,90.4004
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-07-16,89.9216
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-07-17,90.2678
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-07-18,90.3771
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-07-21,91.1195
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-07-22,90.8306
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-07-23,90.9592
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-07-24,91.0654
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-07-25,91.6743
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-07-28,92.4232
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-07-29,92.5548
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-07-30,92.7203
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-07-31,92.9994
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-08-01,94.8649
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-08-04,92.9239
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-08-05,91.8705
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-08-06,92.6408
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-08-07,92.9685
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-08-08,93.2895
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-08-11,94.0648
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-08-12,94.3345
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-08-13,93.7297
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-08-14,94.4651
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-08-15,94.5171
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-08-18,94.0378
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-08-19,94.8451
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-08-20,95.6145
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-08-21,95.8896
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-08-22,97.8942
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-08-25,99.4822
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-08-26,100.7081
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-08-27,103.8397
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-08-28,103.6884
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-08-29,103.1412
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-09-01,104.237
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-09-02,103.9522
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-09-03,103.9983
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-09-04,102.7991
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-09-05,103.5783
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-09-08,101.781
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-09-09,101.6937
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-09-10,101.7055
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-09-11,101.2039
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-09-12,99.1002
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-09-15,97.0314
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-09-16,96.1917
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-09-17,96.8428
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-09-18,97.2076
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-09-19,97.2176
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-09-22,96.2148
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-09-23,96.6375
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-09-24,94.5802
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-09-25,91.8886
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-09-26,91.6482
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-09-29,91.0751
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-09-30,92.2097
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-10-01,92.4122
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-10-02,94.2705
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-10-03,93.6786
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-10-06,94.2539
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-10-07,93.9969
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-10-08,95.5836
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-10-09,95.3782
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-10-10,96.3848
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-10-13,95.1673
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-10-14,94.7216
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-10-15,94.6545
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-10-16,96.118
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-10-17,93.6126
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-10-20,93.267
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-10-21,92.8848
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-10-22,90.5976
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-10-23,90.1203
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-10-24,88.4812
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-10-27,86.0331
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-10-28,85.7881
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-10-29,85.509
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-10-30,85.2833
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-10-31,85.5676
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-11-03,84.6903
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-11-04,86.5358
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-11-05,86.5271
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-11-06,87.8888
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-11-07,86.1435
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-11-10,85.3066
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-11-11,86.0348
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-11-12,85.8267
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-11-13,84.7472
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-11-14,82.9028
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-11-17,83.657
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-11-18,84.3363
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-11-19,84.6078
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-11-20,84.1297
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-11-21,83.0312
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-11-24,83.0033
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-11-25,81.7181
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-11-26,81.0056
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-11-27,82.256
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-11-28,80.4537
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-12-01,81.132
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-12-02,82.611
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-12-03,83.445
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-12-04,83.8688
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-12-05,83.4274
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-12-08,82.8058
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-12-09,80.5968
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-12-10,80.6567
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-12-11,80.2916
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-12-12,79.6431
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-12-15,79.6478
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-12-16,79.7313
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-12-17,79.1472
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-12-18,80.703
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-12-19,81.4347
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-12-22,82.335
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-12-23,82.2576
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-12-24,82.787
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-12-25,81.922
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-12-26,82.6015
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-12-29,82.4237
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-12-30,81.4376
120843,Kotak Small Cap,Kotak MF,Small Cap,2025-12-31,81.4398
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-01-01,81.1788
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-01-02,83.4661
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-01-05,83.9273
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-01-06,85.5434
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-01-07,86.7304
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-01-08,86.7957
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-01-09,86.3596
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-01-12,84.5821
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-01-13,83.7235
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-01-14,84.4144
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-01-15,84.1337
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-01-16,84.5384
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-01-19,82.5041
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-01-20,82.9779
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-01-21,84.0946
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-01-22,82.3278
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-01-23,82.7196
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-01-26,84.078
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-01-27,85.7984
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-01-28,85.3057
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-01-29,86.1297
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-01-30,87.6333
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-02-02,88.0817
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-02-03,89.4664
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-02-04,89.4548
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-02-05,89.9049
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-02-06,89.2612
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-02-09,89.1117
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-02-10,89.6022
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-02-11,88.8801
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-02-12,88.6683
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-02-13,89.5044
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-02-16,91.7359
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-02-17,89.5073
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-02-18,91.6572
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-02-19,91.3988
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-02-20,92.4845
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-02-23,93.8009
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-02-24,95.59
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-02-25,94.7837
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-02-26,94.5559
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-02-27,94.5234
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-03-02,94.1464
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-03-03,95.6645
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-03-04,95.605
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-03-05,93.7768
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-03-06,93.0926
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-03-09,91.3572
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-03-10,91.1343
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-03-11,91.8972
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-03-12,91.203
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-03-13,90.7893
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-03-16,90.5172
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-03-17,90.6972
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-03-18,91.2861
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-03-19,92.1978
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-03-20,94.7209
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-03-23,94.8897
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-03-24,95.756
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-03-25,93.9605
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-03-26,93.5611
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-03-27,93.2856
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-03-30,92.1748
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-03-31,91.6096
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-04-01,91.5189
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-04-02,90.9921
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-04-03,93.8604
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-04-06,94.4655
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-04-07,96.7622
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-04-08,98.5244
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-04-09,97.7982
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-04-10,97.8716
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-04-13,97.3903
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-04-14,97.2304
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-04-15,96.1203
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-04-16,95.6398
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-04-17,96.0811
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-04-20,96.494
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-04-21,96.8164
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-04-22,96.7761
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-04-23,97.8047
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-04-24,97.5324
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-04-27,99.1903
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-04-28,97.0209
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-04-29,97.8147
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-04-30,98.4173
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-05-01,97.6501
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-05-04,97.2632
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-05-05,97.8348
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-05-06,98.9395
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-05-07,96.8921
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-05-08,97.6516
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-05-11,97.1446
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-05-12,98.4856
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-05-13,96.3414
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-05-14,99.1973
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-05-15,98.1723
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-05-18,99.8863
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-05-19,99.8333
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-05-20,98.8825
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-05-21,99.2268
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-05-22,100.4819
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-05-25,98.6399
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-05-26,99.4999
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-05-27,99.5152
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-05-28,100.2342
120843,Kotak Small Cap,Kotak MF,Small Cap,2026-05-29,100.2774
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-01-03,105.4079
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-01-04,104.6289
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-01-05,105.5467
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-01-06,106.6706
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-01-07,107.2529
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-01-10,108.2673
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-01-11,107.4578
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-01-12,110.2589
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-01-13,107.1186
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-01-14,106.0695
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-01-17,104.3986
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-01-18,106.5883
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-01-19,106.4528
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-01-20,105.278
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-01-21,104.5445
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-01-24,102.6628
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-01-25,103.4666
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-01-26,104.4015
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-01-27,104.8131
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-01-28,103.9441
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-01-31,105.8788
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-02-01,106.904
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-02-02,104.6979
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-02-03,104.4859
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-02-04,103.0667
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-02-07,104.9181
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-02-08,104.385
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-02-09,102.6887
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-02-10,102.5394
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-02-11,104.5263
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-02-14,105.642
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-02-15,105.0128
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-02-16,104.825
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-02-17,106.108
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-02-18,107.9157
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-02-21,105.9399
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-02-22,106.1669
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-02-23,105.7467
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-02-24,105.1597
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-02-25,106.8848
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-02-28,105.1789
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-03-01,106.2265
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-03-02,103.3493
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-03-03,102.481
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-03-04,102.5533
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-03-07,100.9704
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-03-08,103.671
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-03-09,102.8097
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-03-10,101.8565
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-03-11,101.0393
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-03-14,101.7772
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-03-15,102.916
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-03-16,102.4057
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-03-17,102.8255
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-03-18,103.3431
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-03-21,101.5868
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-03-22,101.4721
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-03-23,100.7347
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-03-24,98.8833
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-03-25,99.166
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-03-28,100.4033
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-03-29,100.4863
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-03-30,97.4155
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-03-31,96.9105
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-04-01,95.9004
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-04-04,97.9773
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-04-05,97.608
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-04-06,95.747
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-04-07,95.7231
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-04-08,96.4818
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-04-11,96.6252
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-04-12,95.7236
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-04-13,95.2254
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-04-14,96.1288
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-04-15,96.2743
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-04-18,98.6428
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-04-19,98.7884
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-04-20,97.0067
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-04-21,96.8033
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-04-22,96.178
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-04-25,94.4152
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-04-26,94.5914
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-04-27,94.1452
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-04-28,94.3423
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-04-29,96.4424
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-05-02,96.3217
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-05-03,97.5348
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-05-04,97.3398
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-05-05,97.8543
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-05-06,98.0243
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-05-09,98.3683
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-05-10,98.2425
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-05-11,99.9818
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-05-12,100.77
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-05-13,100.9401
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-05-16,102.0709
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-05-17,102.259
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-05-18,103.66
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-05-19,102.2236
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-05-20,104.869
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-05-23,105.1173
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-05-24,103.7093
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-05-25,104.6726
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-05-26,106.3289
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-05-27,105.0531
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-05-30,104.4899
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-05-31,105.7938
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-06-01,106.5423
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-06-02,106.0116
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-06-03,105.7264
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-06-06,104.1716
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-06-07,102.9681
120467,Mirae Asset Small Cap,Mirae MF,Small Cap,2022-06-08,100.9319
