transaction_id,amfi_code,date,transaction_type,amount,kyc_status,state
2274,119092,04-04-2020,lumpsum,82154.49,PENDING,Karnataka
2275,120503,04-04-2020,lumpsum,78116.06,PENDING,West Bengal
2276,120841,04-04-2020,lumpsum,51582.31,PENDING,Maharashtra
2277,120503,04-04-2020,SIP,25352.02,PENDING,West Bengal
2278,119092,04-04-2020,lumpsum,46776.32,pending,Maharashtra
2279,119551,04-04-2020,lumpsum,56588.37,verified,West Bengal
2280,120503,04-04-2020,Redemption,99987.21,VERIFIED,Karnataka
2281,125497,05-04-2020,redemption,64595.72,PENDING,Tamil Nadu
2282,120841,05-04-2020,SIP,69579.36,PENDING,Maharashtra
2283,120503,05-04-2020,lumpsum,49399.69,pending,Tamil Nadu
2284,119092,05-04-2020,redemption,35771.71,pending,Tamil Nadu
2285,125497,05-04-2020,lumpsum,81388.82,pending,Karnataka
2286,120503,05-04-2020,sip,49745.77,verified,Delhi
2287,119092,05-04-2020,sip,99471.67,VERIFIED,Delhi
2288,119551,05-04-2020,redemption,45983.5,verified,Maharashtra
2289,119092,05-04-2020,SIP,7266.03,PENDING,Karnataka
2290,119551,05-04-2020,Redemption,68416.52,pending,Tamil Nadu
2291,125497,05-04-2020,SIP,5140.82,PENDING,West Bengal
2292,119092,05-04-2020,SIP,25424.91,VERIFIED,West Bengal
2293,118632,05-04-2020,sip,35696.96,VERIFIED,Maharashtra
2294,120841,05-04-2020,sip,74078.62,verified,Maharashtra
2295,118632,05-04-2020,Redemption,49676.47,verified,Maharashtra
2296,118632,05-04-2020,lumpsum,3350.27,pending,Karnataka
2297,118632,05-04-2020,Redemption,61876.56,pending,West Bengal
2298,120841,05-04-2020,lumpsum,41437.91,PENDING,Karnataka
2299,118632,05-04-2020,redemption,92222.53,pending,Karnataka
2300,119551,05-04-2020,redemption,50206.45,pending,Tamil Nadu
2301,119092,05-04-2020,Lumpsum,71043.03,PENDING,Karnataka
2302,125497,05-04-2020,sip,22277.41,VERIFIED,Karnataka
2303,118632,05-04-2020,Lumpsum,76216.87,pending,Tamil Nadu
2304,118632,05-04-2020,Lumpsum,72235.05,pending,Delhi
2305,125497,06-04-2020,sip,90456.13,PENDING,Tamil Nadu
2306,125497,06-04-2020,Lumpsum,3865.25,PENDING,Maharashtra
2307,118632,06-04-2020,SIP,45026.32,PENDING,Delhi
2308,119551,06-04-2020,lumpsum,68075.96,PENDING,West Bengal
2309,125497,06-04-2020,Redemption,9968.81,PENDING,Karnataka
2310,119092,06-04-2020,sip,41355.1,pending,Delhi
2311,119092,06-04-2020,SIP,94243.59,verified,West Bengal
2312,119551,06-04-2020,redemption,43875.48,verified,Tamil Nadu
2313,120841,06-04-2020,Redemption,98547.78,verified,Tamil Nadu
2314,120503,06-04-2020,Redemption,6155.49,pending,Maharashtra
2315,119551,06-04-2020,Redemption,71924.06,VERIFIED,Maharashtra
2316,118632,06-04-2020,Lumpsum,58311.12,pending,Delhi
2317,120503,06-04-2020,Lumpsum,50303.7,verified,Karnataka
2318,118632,06-04-2020,Lumpsum,97099.32,verified,Tamil Nadu
2319,119092,06-04-2020,Lumpsum,13400.21,PENDING,Delhi
2320,125497,06-04-2020,SIP,89651.9,PENDING,Delhi
2321,118632,06-04-2020,Lumpsum,69278.42,PENDING,Delhi
2322,119092,06-04-2020,sip,26270.11,pending,Maharashtra
2323,119551,06-04-2020,Redemption,90216.08,VERIFIED,Tamil Nadu
2324,118632,06-04-2020,SIP,43214.84,VERIFIED,Maharashtra
2325,119092,06-04-2020,redemption,81515.62,PENDING,Maharashtra
2326,125497,06-04-2020,Lumpsum,39189.23,VERIFIED,Delhi
2327,118632,06-04-2020,redemption,85167.62,verified,West Bengal
2328,120841,06-04-2020,Redemption,63844.6,verified,West Bengal
2329,119092,07-04-2020,SIP,14534.14,PENDING,West Bengal
2330,118632,07-04-2020,Redemption,65141.48,PENDING,Delhi
2331,125497,07-04-2020,redemption,19538.8,PENDING,Karnataka
2332,118632,07-04-2020,SIP,41486.3,VERIFIED,Tamil Nadu
2333,118632,07-04-2020,lumpsum,17444.41,pending,Delhi
2334,120841,07-04-2020,SIP,2690.6,PENDING,Delhi
2335,119092,07-04-2020,Lumpsum,21582.71,VERIFIED,Maharashtra
2336,120503,07-04-2020,redemption,53869.02,PENDING,West Bengal
2337,118632,07-04-2020,Redemption,48415.32,pending,Delhi
2338,120503,07-04-2020,Redemption,50398.96,PENDING,Karnataka
2339,119551,07-04-2020,Redemption,25144.84,verified,Tamil Nadu
2340,118632,07-04-2020,sip,68673.54,PENDING,Karnataka
2341,120503,07-04-2020,sip,70574.2,verified,Delhi
2342,119551,07-04-2020,Lumpsum,36117.8,verified,Delhi
2343,120841,07-04-2020,lumpsum,88176.42,VERIFIED,Maharashtra
2344,119092,07-04-2020,sip,64580.31,VERIFIED,Karnataka
2345,118632,07-04-2020,SIP,71447.41,verified,Maharashtra
2346,119092,07-04-2020,redemption,28095.32,verified,Karnataka
2347,119551,07-04-2020,Lumpsum,560.86,PENDING,West Bengal
2348,119092,07-04-2020,lumpsum,86604.87,PENDING,West Bengal
2349,119092,07-04-2020,SIP,82331.23,verified,Karnataka
2350,125497,07-04-2020,Redemption,12757.59,VERIFIED,Maharashtra
2351,119551,07-04-2020,sip,37723.46,PENDING,West Bengal
2352,119092,07-04-2020,SIP,66303.26,PENDING,Delhi
2353,120503,08-04-2020,lumpsum,65385.03,PENDING,Tamil Nadu
2354,119551,08-04-2020,Lumpsum,86104.86,VERIFIED,Maharashtra
2355,125497,08-04-2020,SIP,14456.68,verified,Karnataka
2356,118632,08-04-2020,Lumpsum,43279.0,PENDING,Tamil Nadu
2357,120841,08-04-2020,Redemption,10173.83,VERIFIED,Tamil Nadu
2358,119092,08-04-2020,lumpsum,39264.73,VERIFIED,Delhi
2359,120503,08-04-2020,lumpsum,2003.19,VERIFIED,Maharashtra
2360,125497,08-04-2020,sip,89878.17,VERIFIED,Tamil Nadu
2361,119551,08-04-2020,redemption,52940.88,PENDING,Maharashtra
2362,120841,08-04-2020,lumpsum,85055.32,verified,Delhi
2363,120841,08-04-2020,SIP,6460.52,verified,Karnataka
2364,119092,08-04-2020,SIP,23132.08,VERIFIED,Tamil Nadu
2365,125497,08-04-2020,SIP,26308.31,verified,Tamil Nadu
2366,125497,08-04-2020,Redemption,38975.8,PENDING,Tamil Nadu
2367,120503,08-04-2020,lumpsum,80385.2,verified,Maharashtra
2368,118632,08-04-2020,lumpsum,38962.51,verified,Tamil Nadu
2369,118632,08-04-2020,SIP,20863.03,pending,Maharashtra
2370,118632,08-04-2020,sip,6966.53,verified,West Bengal
2371,120841,08-04-2020,sip,8409.43,verified,West Bengal
2372,120841,08-04-2020,lumpsum,76124.7,VERIFIED,Maharashtra
2373,119551,08-04-2020,lumpsum,44757.9,VERIFIED,West Bengal
2374,120841,08-04-2020,Lumpsum,72755.02,pending,Delhi
2375,120841,08-04-2020,lumpsum,68387.57,PENDING,Delhi
2376,125497,08-04-2020,SIP,13968.56,pending,West Bengal
2377,119551,09-04-2020,redemption,14717.35,verified,Karnataka
2378,125497,09-04-2020,Redemption,75656.53,verified,Maharashtra
2379,120503,09-04-2020,lumpsum,72266.2,PENDING,West Bengal
2380,120503,09-04-2020,lumpsum,38114.06,PENDING,Maharashtra
2381,119551,09-04-2020,SIP,8203.52,VERIFIED,West Bengal
2382,119551,09-04-2020,Lumpsum,1703.75,verified,Delhi
2383,120841,09-04-2020,redemption,29171.62,verified,Karnataka
2384,120503,09-04-2020,lumpsum,1417.62,verified,Maharashtra
2385,119092,09-04-2020,sip,23392.23,verified,Karnataka
2386,118632,09-04-2020,sip,42240.32,verified,Delhi
2387,120841,09-04-2020,sip,12580.87,verified,Tamil Nadu
2388,118632,09-04-2020,Redemption,10875.64,verified,Tamil Nadu
2389,120503,09-04-2020,Redemption,89695.52,verified,Maharashtra
2390,118632,09-04-2020,redemption,58754.27,VERIFIED,Delhi
2391,119092,09-04-2020,lumpsum,93478.34,pending,Maharashtra
2392,119092,09-04-2020,lumpsum,34909.7,verified,Maharashtra
2393,125497,09-04-2020,lumpsum,67875.92,VERIFIED,Maharashtra
2394,119551,09-04-2020,Redemption,20866.82,verified,Karnataka
2395,118632,09-04-2020,redemption,62024.86,PENDING,West Bengal
2396,119092,09-04-2020,lumpsum,13393.78,verified,Delhi
2397,119551,09-04-2020,SIP,707.02,pending,Karnataka
2398,119551,09-04-2020,Lumpsum,93187.41,VERIFIED,West Bengal
2399,125497,09-04-2020,sip,55711.99,PENDING,Maharashtra
2400,119551,09-04-2020,sip,92730.6,PENDING,Tamil Nadu
2401,119551,10-04-2020,SIP,33716.24,verified,Karnataka
2402,120841,10-04-2020,lumpsum,33114.71,pending,Delhi
2403,120503,10-04-2020,redemption,40365.17,pending,Delhi
2404,125497,10-04-2020,redemption,70751.08,verified,West Bengal
2405,125497,10-04-2020,Redemption,56797.96,verified,Karnataka
2406,118632,10-04-2020,lumpsum,92572.81,VERIFIED,Maharashtra
2407,119551,10-04-2020,redemption,3031.37,VERIFIED,West Bengal
2408,118632,10-04-2020,lumpsum,70965.5,verified,Delhi
2409,120841,10-04-2020,sip,33367.61,verified,Karnataka
2410,119092,10-04-2020,sip,18433.25,PENDING,Tamil Nadu
2411,119551,10-04-2020,Redemption,51284.36,pending,Maharashtra
2412,119092,10-04-2020,sip,50753.85,VERIFIED,Delhi
2413,120503,10-04-2020,lumpsum,14132.6,verified,Karnataka
2414,120841,10-04-2020,SIP,20588.66,verified,Tamil Nadu
2415,119551,10-04-2020,Redemption,41112.38,VERIFIED,Delhi
2416,118632,10-04-2020,SIP,41176.74,PENDING,Tamil Nadu
2417,118632,10-04-2020,lumpsum,32097.03,PENDING,Delhi
2418,119551,10-04-2020,Redemption,15280.24,verified,West Bengal
2419,118632,10-04-2020,SIP,935.18,pending,West Bengal
2420,119551,10-04-2020,Redemption,97038.39,pending,West Bengal
2421,125497,10-04-2020,lumpsum,94378.17,verified,Karnataka
2422,118632,10-04-2020,redemption,48623.21,VERIFIED,West Bengal
2423,119551,10-04-2020,Redemption,99507.65,pending,Karnataka
2424,119551,10-04-2020,redemption,67528.61,VERIFIED,Maharashtra
2425,118632,11-04-2020,lumpsum,7351.32,VERIFIED,West Bengal
2426,125497,11-04-2020,Redemption,12212.96,VERIFIED,Karnataka
2427,118632,11-04-2020,Redemption,91653.03,PENDING,Delhi
2428,119551,11-04-2020,redemption,63190.19,pending,Karnataka
2429,125497,11-04-2020,sip,84396.77,PENDING,Karnataka
2430,119092,11-04-2020,redemption,89877.83,pending,Delhi
2431,120503,11-04-2020,redemption,45070.23,verified,Karnataka
2432,118632,11-04-2020,redemption,5328.33,VERIFIED,Delhi
2433,120841,11-04-2020,lumpsum,19233.89,pending,Tamil Nadu
2434,119551,11-04-2020,Lumpsum,7123.91,pending,West Bengal
2435,125497,11-04-2020,redemption,19279.61,verified,Maharashtra
2436,125497,11-04-2020,Redemption,41348.03,PENDING,Karnataka
2437,119092,11-04-2020,SIP,12260.58,pending,Delhi
2438,118632,11-04-2020,sip,17089.96,pending,West Bengal
2439,120841,11-04-2020,redemption,44859.27,PENDING,Karnataka
2440,125497,11-04-2020,redemption,34347.01,PENDING,West Bengal
2441,119092,11-04-2020,sip,47031.98,pending,Tamil Nadu
2442,119551,11-04-2020,redemption,43202.62,PENDING,Karnataka
2443,119092,11-04-2020,Redemption,64625.56,verified,Delhi
2444,118632,11-04-2020,Lumpsum,93750.36,verified,Tamil Nadu
2445,119092,11-04-2020,redemption,11232.5,VERIFIED,Karnataka
2446,125497,11-04-2020,sip,10376.38,pending,West Bengal
2447,125497,11-04-2020,redemption,85354.21,verified,Tamil Nadu
2448,120503,11-04-2020,lumpsum,50886.47,verified,Delhi
2449,119092,12-04-2020,Redemption,76757.3,verified,Karnataka
2450,119551,12-04-2020,Redemption,21934.48,VERIFIED,West Bengal
2451,120841,12-04-2020,Lumpsum,82971.83,PENDING,West Bengal
2452,120841,12-04-2020,lumpsum,92422.74,VERIFIED,Tamil Nadu
2453,118632,12-04-2020,lumpsum,63730.56,VERIFIED,Karnataka
2454,120503,12-04-2020,Lumpsum,11034.96,VERIFIED,West Bengal
2455,119092,12-04-2020,SIP,89581.83,VERIFIED,Tamil Nadu
2456,119551,12-04-2020,redemption,79352.53,pending,Maharashtra
2457,120503,12-04-2020,lumpsum,75212.34,pending,West Bengal
2458,125497,12-04-2020,SIP,4154.45,verified,Tamil Nadu
2459,118632,12-04-2020,SIP,79996.77,VERIFIED,Maharashtra
2460,119092,12-04-2020,Redemption,14226.13,VERIFIED,Tamil Nadu
2461,120841,12-04-2020,redemption,22627.42,verified,West Bengal
2462,119551,12-04-2020,Redemption,57924.92,PENDING,Maharashtra
2463,125497,12-04-2020,sip,26865.59,pending,Tamil Nadu
2464,120503,12-04-2020,Redemption,66304.15,VERIFIED,Karnataka
2465,118632,12-04-2020,lumpsum,61003.01,PENDING,Maharashtra
2466,120503,12-04-2020,lumpsum,11260.89,PENDING,Tamil Nadu
2467,120841,12-04-2020,redemption,65773.45,VERIFIED,Karnataka
2468,120503,12-04-2020,SIP,92433.51,VERIFIED,Maharashtra
2469,119551,12-04-2020,lumpsum,16530.44,PENDING,Tamil Nadu
2470,125497,12-04-2020,Redemption,59907.67,pending,West Bengal
2471,119092,12-04-2020,Redemption,34515.6,pending,Maharashtra
2472,119551,12-04-2020,redemption,46231.36,VERIFIED,Maharashtra
2473,120841,13-04-2020,Redemption,29056.52,VERIFIED,Karnataka
2474,118632,13-04-2020,Lumpsum,35736.0,verified,Tamil Nadu
2475,120841,13-04-2020,redemption,3376.73,verified,West Bengal
2476,120841,13-04-2020,redemption,98164.4,pending,Karnataka
2477,120503,13-04-2020,lumpsum,62667.59,verified,Maharashtra
2478,118632,13-04-2020,redemption,50320.21,PENDING,Karnataka
2479,119551,13-04-2020,sip,38679.68,PENDING,Karnataka
2480,120841,13-04-2020,lumpsum,54167.77,PENDING,Karnataka
2481,119551,13-04-2020,lumpsum,38320.55,PENDING,Maharashtra
2482,119092,13-04-2020,Lumpsum,36310.84,VERIFIED,Delhi
2483,120503,13-04-2020,lumpsum,46662.68,PENDING,Karnataka
2484,119551,13-04-2020,SIP,27960.31,pending,Delhi
2485,118632,13-04-2020,Redemption,18414.97,verified,West Bengal
2486,120841,13-04-2020,Redemption,55882.29,pending,West Bengal
2487,119092,13-04-2020,redemption,84355.16,VERIFIED,West Bengal
2488,118632,13-04-2020,Lumpsum,15706.4,verified,Tamil Nadu
2489,120503,13-04-2020,Redemption,3757.07,verified,Maharashtra
2490,119092,13-04-2020,SIP,25057.77,verified,Delhi
2491,119092,13-04-2020,Lumpsum,97982.2,PENDING,Tamil Nadu
2492,119092,13-04-2020,sip,82961.43,VERIFIED,Delhi
2493,120841,13-04-2020,Redemption,59788.67,pending,Maharashtra
2494,125497,13-04-2020,lumpsum,92960.27,PENDING,Karnataka
2495,119092,13-04-2020,SIP,44805.27,verified,Tamil Nadu
2496,118632,13-04-2020,SIP,98336.42,pending,Maharashtra
2497,118632,14-04-2020,Redemption,29982.05,pending,Tamil Nadu
2498,120503,14-04-2020,redemption,24410.42,pending,West Bengal
2499,119551,14-04-2020,sip,63985.8,VERIFIED,Tamil Nadu
2500,119551,14-04-2020,lumpsum,38126.32,PENDING,Karnataka
2501,125497,14-04-2020,sip,62823.37,VERIFIED,Karnataka
2502,120841,14-04-2020,sip,30847.05,verified,Delhi
2503,120841,14-04-2020,Redemption,61982.87,verified,Tamil Nadu
2504,119092,14-04-2020,lumpsum,27936.75,pending,West Bengal
2505,125497,14-04-2020,Redemption,5571.72,pending,Karnataka
2506,120503,14-04-2020,Redemption,91257.52,pending,Delhi
2507,120503,14-04-2020,redemption,88378.92,VERIFIED,West Bengal
2508,119551,14-04-2020,SIP,97094.42,PENDING,West Bengal
2509,120503,14-04-2020,redemption,71794.45,VERIFIED,West Bengal
2510,119092,14-04-2020,redemption,68430.76,verified,Maharashtra
2511,118632,14-04-2020,Redemption,56120.81,pending,Karnataka
2512,120503,14-04-2020,redemption,13031.27,pending,Maharashtra
2513,125497,14-04-2020,redemption,19328.91,VERIFIED,Maharashtra
2514,119092,14-04-2020,Lumpsum,29302.23,verified,Karnataka
2515,120503,14-04-2020,lumpsum,89070.56,PENDING,Tamil Nadu
2516,120841,14-04-2020,SIP,17710.47,pending,Delhi
2517,120503,14-04-2020,lumpsum,92325.88,pending,Karnataka
2518,120841,14-04-2020,SIP,52517.18,verified,Delhi
2519,119092,14-04-2020,Lumpsum,71699.18,pending,Tamil Nadu
2520,120503,14-04-2020,Redemption,11469.33,PENDING,Karnataka
2521,120841,15-04-2020,SIP,27268.84,VERIFIED,West Bengal
2522,118632,15-04-2020,SIP,95872.6,verified,Karnataka
2523,119551,15-04-2020,SIP,26981.92,pending,Tamil Nadu
2524,119092,15-04-2020,Lumpsum,30003.91,pending,Maharashtra
2525,120841,15-04-2020,lumpsum,20160.94,PENDING,Karnataka
2526,125497,15-04-2020,Lumpsum,13342.83,VERIFIED,West Bengal
2527,120503,15-04-2020,SIP,23709.14,PENDING,Karnataka
2528,120841,15-04-2020,redemption,64411.53,VERIFIED,Maharashtra
2529,120841,15-04-2020,SIP,45809.09,PENDING,Karnataka
2530,120841,15-04-2020,redemption,55598.71,VERIFIED,West Bengal
2531,119551,15-04-2020,Redemption,12675.3,pending,Tamil Nadu
2532,125497,15-04-2020,Lumpsum,80310.59,pending,West Bengal
2533,125497,15-04-2020,redemption,78517.42,pending,Tamil Nadu
2534,118632,15-04-2020,Lumpsum,2648.2,verified,West Bengal
2535,119551,15-04-2020,sip,38659.75,VERIFIED,Delhi
2536,120841,15-04-2020,lumpsum,7342.67,verified,Karnataka
2537,119092,15-04-2020,sip,79314.53,VERIFIED,Karnataka
2538,119551,15-04-2020,redemption,73858.33,pending,Maharashtra
2539,119551,15-04-2020,sip,90247.82,verified,Delhi
2540,125497,15-04-2020,lumpsum,24022.19,verified,Maharashtra
2541,118632,15-04-2020,redemption,45901.44,PENDING,Karnataka
2542,118632,15-04-2020,Redemption,18856.54,VERIFIED,Maharashtra
2543,119551,15-04-2020,Redemption,37437.88,PENDING,Tamil Nadu
2544,119551,15-04-2020,lumpsum,52463.2,verified,Delhi
2545,120503,16-04-2020,lumpsum,5806.41,verified,West Bengal
2546,120841,16-04-2020,redemption,71629.61,pending,Tamil Nadu
2547,125497,16-04-2020,Lumpsum,54557.69,PENDING,West Bengal
2548,120841,16-04-2020,redemption,82981.42,PENDING,Maharashtra
2549,119092,16-04-2020,Lumpsum,27542.16,PENDING,Karnataka
2550,119092,16-04-2020,Lumpsum,90380.45,VERIFIED,Tamil Nadu
2551,118632,16-04-2020,Lumpsum,99870.08,verified,Delhi
2552,125497,16-04-2020,redemption,91970.19,PENDING,West Bengal
2553,120841,16-04-2020,SIP,77900.3,pending,Tamil Nadu
2554,118632,16-04-2020,SIP,81330.7,verified,Karnataka
2555,119092,16-04-2020,Redemption,57587.55,pending,Delhi
2556,119551,16-04-2020,SIP,19420.31,verified,Delhi
2557,125497,16-04-2020,SIP,67865.55,pending,West Bengal
2558,125497,16-04-2020,Lumpsum,71418.92,PENDING,Tamil Nadu
2559,120841,16-04-2020,Lumpsum,98545.82,PENDING,Tamil Nadu
2560,120503,16-04-2020,lumpsum,54359.48,pending,Delhi
2561,120841,16-04-2020,Lumpsum,27501.22,VERIFIED,Maharashtra
2562,119551,16-04-2020,redemption,68525.42,pending,Delhi
2563,119551,16-04-2020,lumpsum,97947.89,verified,Karnataka
2564,118632,16-04-2020,lumpsum,18132.78,pending,Tamil Nadu
2565,125497,16-04-2020,SIP,32936.79,pending,West Bengal
2566,118632,16-04-2020,Lumpsum,54417.15,verified,Tamil Nadu
2567,119551,16-04-2020,SIP,17436.36,PENDING,Delhi
2568,120503,16-04-2020,Lumpsum,2710.95,verified,Karnataka
2569,125497,17-04-2020,SIP,34029.82,pending,Maharashtra
2570,119551,17-04-2020,SIP,86604.39,verified,Tamil Nadu
2571,120503,17-04-2020,SIP,4825.11,pending,Delhi
2572,120841,17-04-2020,redemption,43178.44,PENDING,Delhi
2573,119092,17-04-2020,Redemption,76338.98,pending,Delhi
2574,119551,17-04-2020,SIP,95341.67,pending,Karnataka
2575,119092,17-04-2020,sip,98554.8,PENDING,Delhi
2576,118632,17-04-2020,sip,42485.95,verified,Delhi
2577,119092,17-04-2020,sip,95063.24,VERIFIED,Delhi
2578,119551,17-04-2020,redemption,4024.19,VERIFIED,Tamil Nadu
2579,119092,17-04-2020,lumpsum,74718.74,pending,Delhi
2580,125497,17-04-2020,SIP,64453.23,pending,Karnataka
2581,119551,17-04-2020,sip,25327.42,PENDING,Tamil Nadu
2582,120503,17-04-2020,redemption,50978.19,verified,Delhi
2583,119092,17-04-2020,lumpsum,13390.6,VERIFIED,Maharashtra
2584,125497,17-04-2020,sip,87223.92,VERIFIED,Karnataka
2585,118632,17-04-2020,Lumpsum,36110.86,PENDING,Maharashtra
2586,118632,17-04-2020,Redemption,62791.42,PENDING,Karnataka
2587,119092,17-04-2020,SIP,16298.24,VERIFIED,Maharashtra
2588,118632,17-04-2020,Redemption,21013.4,verified,Delhi
2589,120503,17-04-2020,Redemption,99199.66,verified,Maharashtra
2590,119551,17-04-2020,Lumpsum,75432.1,verified,Maharashtra
2591,125497,17-04-2020,Lumpsum,96216.2,pending,Karnataka
2592,120841,17-04-2020,Lumpsum,29937.19,verified,Delhi
2593,119092,18-04-2020,lumpsum,16874.01,pending,Karnataka
2594,118632,18-04-2020,sip,50555.31,pending,Delhi
2595,119551,18-04-2020,SIP,49719.49,PENDING,West Bengal
2596,120841,18-04-2020,Lumpsum,17907.18,pending,Tamil Nadu
2597,120503,18-04-2020,redemption,73455.35,pending,Tamil Nadu
2598,118632,18-04-2020,SIP,36496.86,PENDING,Karnataka
2599,118632,18-04-2020,SIP,19043.34,verified,Delhi
2600,125497,18-04-2020,SIP,33532.35,verified,Maharashtra
2601,120503,18-04-2020,Lumpsum,56584.04,VERIFIED,Tamil Nadu
2602,120503,18-04-2020,Lumpsum,72783.86,VERIFIED,Karnataka
2603,119092,18-04-2020,sip,48448.14,pending,Karnataka
2604,120841,18-04-2020,Lumpsum,52796.7,VERIFIED,Karnataka
2605,125497,18-04-2020,Lumpsum,14325.12,PENDING,Delhi
2606,119092,18-04-2020,SIP,91511.75,VERIFIED,Karnataka
2607,125497,18-04-2020,sip,92908.06,VERIFIED,West Bengal
2608,120503,18-04-2020,Redemption,68500.95,pending,Maharashtra
2609,125497,18-04-2020,Lumpsum,2254.33,PENDING,Karnataka
2610,125497,18-04-2020,redemption,53938.88,VERIFIED,Delhi
2611,125497,18-04-2020,Lumpsum,63107.29,verified,Maharashtra
2612,119551,18-04-2020,Redemption,99468.1,PENDING,Maharashtra
2613,119551,18-04-2020,SIP,99608.66,PENDING,Tamil Nadu
2614,120841,18-04-2020,sip,85832.32,pending,Karnataka
2615,120841,18-04-2020,SIP,6851.18,PENDING,Karnataka
2616,120503,18-04-2020,lumpsum,95351.0,PENDING,Delhi
2617,125497,19-04-2020,Lumpsum,61459.79,PENDING,West Bengal
2618,120503,19-04-2020,redemption,80188.23,PENDING,West Bengal
2619,119551,19-04-2020,lumpsum,41015.69,PENDING,Tamil Nadu
2620,125497,19-04-2020,Lumpsum,32307.11,PENDING,West Bengal
2621,119092,19-04-2020,lumpsum,46592.79,PENDING,Delhi
2622,119551,19-04-2020,Redemption,15114.01,verified,Tamil Nadu
2623,119551,19-04-2020,Lumpsum,36028.08,PENDING,Karnataka
2624,119551,19-04-2020,redemption,85832.94,pending,West Bengal
2625,125497,19-04-2020,Lumpsum,4276.07,verified,Delhi
2626,120841,19-04-2020,lumpsum,15512.37,PENDING,Delhi
2627,118632,19-04-2020,sip,12949.06,VERIFIED,Karnataka
2628,119092,19-04-2020,lumpsum,40606.02,pending,Delhi
2629,119092,19-04-2020,Lumpsum,99700.2,verified,Tamil Nadu
2630,120503,19-04-2020,Lumpsum,17749.11,pending,Tamil Nadu
2631,125497,19-04-2020,sip,14975.52,verified,Maharashtra
2632,120841,19-04-2020,SIP,91548.05,VERIFIED,Karnataka
2633,119551,19-04-2020,sip,88264.03,pending,Delhi
2634,118632,19-04-2020,SIP,3707.92,pending,West Bengal
2635,125497,19-04-2020,redemption,75294.74,verified,Tamil Nadu
2636,125497,19-04-2020,Lumpsum,65718.84,verified,Karnataka
2637,120841,19-04-2020,Redemption,76890.21,VERIFIED,Karnataka
2638,118632,19-04-2020,Redemption,49702.99,PENDING,Tamil Nadu
2639,119551,19-04-2020,lumpsum,99142.23,verified,Maharashtra
2640,125497,19-04-2020,sip,4862.78,verified,Karnataka
2641,119092,20-04-2020,sip,23819.97,verified,Delhi
2642,119092,20-04-2020,Redemption,39956.33,VERIFIED,West Bengal
2643,118632,20-04-2020,SIP,45252.91,PENDING,West Bengal
2644,119551,20-04-2020,sip,92176.06,PENDING,Tamil Nadu
2645,118632,20-04-2020,SIP,56220.43,VERIFIED,Karnataka
2646,125497,20-04-2020,SIP,4988.54,PENDING,West Bengal
2647,119092,20-04-2020,SIP,41082.36,pending,Karnataka
2648,120503,20-04-2020,SIP,41940.8,VERIFIED,Tamil Nadu
2649,118632,20-04-2020,lumpsum,96566.35,verified,Maharashtra
2650,120503,20-04-2020,lumpsum,60120.11,PENDING,West Bengal
2651,120503,20-04-2020,Redemption,63747.28,pending,Delhi
2652,120841,20-04-2020,lumpsum,71468.68,VERIFIED,Tamil Nadu
2653,119092,20-04-2020,redemption,77118.91,VERIFIED,Maharashtra
2654,118632,20-04-2020,sip,63687.58,verified,Delhi
2655,120503,20-04-2020,redemption,24100.84,verified,Delhi
2656,125497,20-04-2020,lumpsum,87467.57,VERIFIED,West Bengal
2657,120841,20-04-2020,sip,73345.92,pending,Karnataka
2658,119551,20-04-2020,sip,74316.11,verified,Tamil Nadu
2659,120841,20-04-2020,SIP,99657.4,VERIFIED,Delhi
2660,119551,20-04-2020,Redemption,80351.39,VERIFIED,West Bengal
2661,119092,20-04-2020,SIP,83000.56,verified,Maharashtra
2662,118632,20-04-2020,SIP,95164.85,PENDING,Delhi
2663,118632,20-04-2020,redemption,15537.83,pending,Maharashtra
2664,119551,20-04-2020,lumpsum,50023.87,PENDING,Tamil Nadu
2665,125497,21-04-2020,redemption,58266.42,PENDING,West Bengal
2666,119551,21-04-2020,lumpsum,33262.94,pending,Maharashtra
2667,119551,21-04-2020,redemption,84020.63,pending,Karnataka
2668,118632,21-04-2020,sip,76360.75,verified,Maharashtra
2669,120503,21-04-2020,lumpsum,72227.87,verified,Maharashtra
2670,125497,21-04-2020,lumpsum,99716.37,verified,West Bengal
2671,118632,21-04-2020,redemption,26308.45,pending,West Bengal
2672,120841,21-04-2020,Lumpsum,73678.0,PENDING,Delhi
2673,119551,21-04-2020,sip,55364.75,pending,Maharashtra
2674,120503,21-04-2020,sip,31642.42,verified,Maharashtra
2675,125497,21-04-2020,Lumpsum,16478.39,PENDING,West Bengal
2676,119092,21-04-2020,redemption,89640.44,verified,Karnataka
2677,125497,21-04-2020,redemption,59747.82,PENDING,West Bengal
2678,125497,21-04-2020,sip,82580.92,verified,Karnataka
2679,119551,21-04-2020,redemption,54761.83,pending,West Bengal
2680,119551,21-04-2020,Redemption,22387.72,VERIFIED,Tamil Nadu
2681,119092,21-04-2020,Redemption,34086.11,VERIFIED,Maharashtra
2682,119092,21-04-2020,Lumpsum,38463.11,PENDING,Karnataka
2683,119092,21-04-2020,lumpsum,97307.01,pending,Tamil Nadu
2684,118632,21-04-2020,Redemption,1060.51,verified,Karnataka
2685,118632,21-04-2020,redemption,98573.77,PENDING,Delhi
2686,119551,21-04-2020,Lumpsum,98055.93,PENDING,Delhi
